Student_ID,Study_Hours_Per_Week,Attendance_Percent,Quiz_Avg_Score,Sleep_Hours_Per_Night,Social_Media_Hours_Per_Day,Previous_GPA,Extracurricular_Activities,Parent_Education_Level,Current_GPA,Final_Score,Pass_Fail,Grade,Risk_Level,Parent_Education_Level_Encoded,Pass_Fail_Encoded,Grade_Encoded,Risk_Level_Encoded,Study_Efficiency,Sleep_Study_Ratio,Social_Media_Risk,Attendance_Study_Product,Study_Hours_Per_Week_scaled,Attendance_Percent_scaled,Quiz_Avg_Score_scaled,Sleep_Hours_Per_Night_scaled,Social_Media_Hours_Per_Day_scaled,Previous_GPA_scaled,Extracurricular_Activities_scaled,Parent_Education_Level_Encoded_scaled,Study_Efficiency_scaled,Sleep_Study_Ratio_scaled,Social_Media_Risk_scaled,Attendance_Study_Product_scaled,Current_GPA_scaled,Final_Score_scaled,Feature_Set
S1130,15.0,96.4,71.6,8.3,0.2,4.0,1,Bachelor,2.54,55.8,Pass,D,Medium Risk,1,1,2,2,4.47,3.7,0.01,14.46,-0.5310376953037922,1.2414585968562712,0.25058326672545866,0.8599981575419215,-1.0319532697031704,1.6575644058394858,0.8509629433967631,-0.07743912457492572,-0.09496761832007762,-0.0608364256077309,-0.764687864180045,-0.18322416680821724,0.8676311417229525,0.7062279139778871,"[np.float64(-0.5310376953037922), np.float64(1.2414585968562712), np.float64(0.25058326672545866), np.float64(0.8599981575419215), np.float64(-1.0319532697031704), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.09496761832007762), np.float64(-0.0608364256077309), np.float64(-0.764687864180045), np.float64(-0.18322416680821724), np.float64(0.8676311417229525), np.float64(0.7062279139778871)]"
S1131,4.5,54.6,71.4,7.7,0.4,3.09,0,Bachelor,1.39,34.3,Fail,F,High Risk,1,0,3,0,12.98,10.37,0.18,2.46,-1.6283417720318556,-1.8841625824631745,0.24022130721979582,0.4471990419217991,-0.9547228199424184,0.41544212800265595,-1.1751393027860062,-0.07743912457492572,0.7228240435271057,0.7487784163786307,-0.5341068983589664,-1.6723672650544577,-1.9807154554263329,-1.1703664293240439,"[np.float64(-1.6283417720318556), np.float64(-1.8841625824631745), np.float64(0.24022130721979582), np.float64(0.4471990419217991), np.float64(-0.9547228199424184), np.float64(0.41544212800265595), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(0.7228240435271057), np.float64(0.7487784163786307), np.float64(-0.5341068983589664), np.float64(-1.6723672650544577), np.float64(-1.9807154554263329), np.float64(-1.1703664293240439)]"
S1132,20.7,100.0,73.4,5.7,2.2,2.55,1,Master,1.88,61.8,Pass,D,Low Risk,2,1,2,1,3.38,1.86,0.0,20.7,0.0646416606342993,1.5106508515345007,0.34384090227643,-0.9287980101452743,-0.2596487720956488,-0.3216414214829354,0.8509629433967631,1.0288340836382979,-0.19971414140038662,-0.28417845098327893,-0.7782514504048142,0.5911302442798275,-0.7670721227279419,1.2299286609458677,"[np.float64(0.0646416606342993), np.float64(1.5106508515345007), np.float64(0.34384090227643), np.float64(-0.9287980101452743), np.float64(-0.2596487720956488), np.float64(-0.3216414214829354), np.float64(0.8509629433967631), np.float64(1.0288340836382979), np.float64(-0.19971414140038662), np.float64(-0.28417845098327893), np.float64(-0.7782514504048142), np.float64(0.5911302442798275), np.float64(-0.7670721227279419), np.float64(1.2299286609458677)]"
S1133,9.4,77.6,97.3,6.0,0.9,3.54,0,Bachelor,2.17,40.7,Fail,F,Medium Risk,1,0,3,2,9.36,4.16,0.2,7.29,-1.116266536225426,-0.1643231775744849,1.5820950632032078,-0.7223984523352134,-0.7616466955405379,1.029678419240649,-1.1751393027860062,-0.07743912457492572,0.3749502696273637,-0.00500091926384389,-0.5069797259094277,-1.072987168010346,-0.04879341562073081,-0.611752299224864,"[np.float64(-1.116266536225426), np.float64(-0.1643231775744849), np.float64(1.5820950632032078), np.float64(-0.7223984523352134), np.float64(-0.7616466955405379), np.float64(1.029678419240649), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(0.3749502696273637), np.float64(-0.00500091926384389), np.float64(-0.5069797259094277), np.float64(-1.072987168010346), np.float64(-0.04879341562073081), np.float64(-0.611752299224864)]"
S1134,24.7,73.6,74.1,8.5,5.4,3.19,0,High School,2.32,60.2,Pass,D,Low Risk,0,1,2,1,2.88,2.34,1.43,18.18,0.48266226129260914,-0.46342568277251794,0.38010776054625134,0.9975978627486284,0.9760384240763857,0.551939081611099,-1.1751393027860062,-1.1837123327881494,-0.24776300519869351,-0.2259153139287882,1.1613413797371992,0.27841019364811714,0.322730053572654,1.0902751284210734,"[np.float64(0.48266226129260914), np.float64(-0.46342568277251794), np.float64(0.38010776054625134), np.float64(0.9975978627486284), np.float64(0.9760384240763857), np.float64(0.551939081611099), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.24776300519869351), np.float64(-0.2259153139287882), np.float64(1.1613413797371992), np.float64(0.27841019364811714), np.float64(0.322730053572654), np.float64(1.0902751284210734)]"
S1135,10.8,64.8,60.1,6.5,0.0,3.14,1,Bachelor,1.76,40.9,Fail,F,Medium Risk,1,0,3,2,5.09,3.96,0.0,7.0,-0.9699593259950174,-1.1214511942081904,-0.3452294048501875,-0.3783991893184451,-1.1091837194639227,0.48369060480687776,0.8509629433967631,-0.07743912457492572,-0.03538702721017707,-0.029277226369881743,-0.7782514504048142,-1.10897479288463,-1.0642908980826498,-0.594295607659265,"[np.float64(-0.9699593259950174), np.float64(-1.1214511942081904), np.float64(-0.3452294048501875), np.float64(-0.3783991893184451), np.float64(-1.1091837194639227), np.float64(0.48369060480687776), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.03538702721017707), np.float64(-0.029277226369881743), np.float64(-0.7782514504048142), np.float64(-1.10897479288463), np.float64(-1.0642908980826498), np.float64(-0.594295607659265)]"
S1136,35.5,55.2,84.3,6.4,1.4,3.29,1,PhD,2.1,54.5,Pass,D,Medium Risk,3,1,2,2,2.31,1.24,0.63,19.6,1.6113178830700459,-1.8392972066834694,0.9085676953350857,-0.4471990419217985,-0.5685705711386575,0.6884360352195419,0.8509629433967631,2.1351072918515213,-0.30253870992876336,-0.35943500301199627,0.0762544817556532,0.4546254602739224,-0.22217103457764342,0.5927594188014915,"[np.float64(1.6113178830700459), np.float64(-1.8392972066834694), np.float64(0.9085676953350857), np.float64(-0.4471990419217985), np.float64(-0.5685705711386575), np.float64(0.6884360352195419), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(-0.30253870992876336), np.float64(-0.35943500301199627), np.float64(0.0762544817556532), np.float64(0.4546254602739224), np.float64(-0.22217103457764342), np.float64(0.5927594188014915)]"
S1137,12.2,92.3,88.8,5.6,1.2,4.0,0,Bachelor,2.33,51.5,Pass,D,Medium Risk,1,1,2,2,6.73,3.04,0.09,11.26,-0.8236521157646092,0.9348785290282868,1.1417117842125126,-0.9975978627486284,-0.6458010208994097,1.6575644058394858,-1.1751393027860062,-0.07743912457492572,0.12221324604826958,-0.14094823905765577,-0.6561791743818904,-0.5803289930072149,0.34749828485221357,0.3309090453175011,"[np.float64(-0.8236521157646092), np.float64(0.9348785290282868), np.float64(1.1417117842125126), np.float64(-0.9975978627486284), np.float64(-0.6458010208994097), np.float64(1.6575644058394858), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(0.12221324604826958), np.float64(-0.14094823905765577), np.float64(-0.6561791743818904), np.float64(-0.5803289930072149), np.float64(0.34749828485221357), np.float64(0.3309090453175011)]"
S1138,16.8,81.1,40.4,7.6,0.1,1.9,1,High School,1.99,41.5,Fail,F,Medium Risk,0,0,3,2,2.27,3.04,0.02,13.62,-0.34292842500755266,0.09739151447379403,-1.3658824161580343,0.3783991893184451,-1.0705684945835465,-1.2088716199378138,0.8509629433967631,-1.1837123327881494,-0.3063826190326279,-0.14094823905765577,-0.7511242779552756,-0.2874641836854543,-0.49462157865279266,-0.5419255329624668,"[np.float64(-0.34292842500755266), np.float64(0.09739151447379403), np.float64(-1.3658824161580343), np.float64(0.3783991893184451), np.float64(-1.0705684945835465), np.float64(-1.2088716199378138), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.3063826190326279), np.float64(-0.14094823905765577), np.float64(-0.7511242779552756), np.float64(-0.2874641836854543), np.float64(-0.49462157865279266), np.float64(-0.5419255329624668)]"
S1139,28.1,60.7,76.9,10.1,0.4,3.18,1,High School,2.42,65.7,Pass,C,Low Risk,0,1,1,1,2.64,2.45,0.16,17.06,0.8379797718521728,-1.428031262036174,0.5251751936255398,2.098395504402287,-0.9547228199424184,0.5382893862502549,0.8509629433967631,-1.1837123327881494,-0.2708264598218808,-0.21256334502046736,-0.5612340708085051,0.1394235044784679,0.5704123663682442,1.5703341464750558,"[np.float64(0.8379797718521728), np.float64(-1.428031262036174), np.float64(0.5251751936255398), np.float64(2.098395504402287), np.float64(-0.9547228199424184), np.float64(0.5382893862502549), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.2708264598218808), np.float64(-0.21256334502046736), np.float64(-0.5612340708085051), np.float64(0.1394235044784679), np.float64(0.5704123663682442), np.float64(1.5703341464750558)]"
S1140,7.7,60.6,79.0,5.4,1.6,2.06,0,High School,1.81,31.2,Fail,F,High Risk,0,0,3,0,9.08,4.5,0.63,4.67,-1.2939252915052077,-1.435508824666125,0.6339757684350054,-1.1351975679553352,-0.4913401213779053,-0.9904764941643049,-1.1751393027860062,-1.1837123327881494,0.34804290590031195,0.036268802816420406,0.0762544817556532,-1.3981167444607752,-0.9404497416848545,-1.4409451485908338,"[np.float64(-1.2939252915052077), np.float64(-1.435508824666125), np.float64(0.6339757684350054), np.float64(-1.1351975679553352), np.float64(-0.4913401213779053), np.float64(-0.9904764941643049), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(0.34804290590031195), np.float64(0.036268802816420406), np.float64(0.0762544817556532), np.float64(-1.3981167444607752), np.float64(-0.9404497416848545), np.float64(-1.4409451485908338)]"
S1141,22.3,75.0,59.0,7.0,2.0,3.24,0,Bachelor,2.0,41.2,Fail,F,Medium Risk,1,0,3,2,2.53,2.13,0.5,16.73,0.2318499008976234,-0.358739805953206,-0.40222018213133637,-0.034399926301676716,-0.336879221856401,0.6201875584153207,-1.1751393027860062,-0.07743912457492572,-0.2813972098575084,-0.2514054363901279,-0.10007213916634802,0.0984720692766965,-0.46985334737323364,-0.5681105703108655,"[np.float64(0.2318499008976234), np.float64(-0.358739805953206), np.float64(-0.40222018213133637), np.float64(-0.034399926301676716), np.float64(-0.336879221856401), np.float64(0.6201875584153207), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.2813972098575084), np.float64(-0.2514054363901279), np.float64(-0.10007213916634802), np.float64(0.0984720692766965), np.float64(-0.46985334737323364), np.float64(-0.5681105703108655)]"
S1142,33.1,100.0,92.5,9.1,1.6,2.07,1,Bachelor,3.24,77.2,Pass,B,Low Risk,1,1,0,1,2.71,1.88,0.0,33.1,1.36050552267506,1.5106508515345007,1.3334080350672861,1.4103969783687502,-0.4913401213779053,-0.976826798803461,0.8509629433967631,-0.07743912457492572,-0.26409961889011785,-0.28175082027267523,-0.7782514504048142,2.1299114458009427,2.601407331292083,2.5740939114970187,"[np.float64(1.36050552267506), np.float64(1.5106508515345007), np.float64(1.3334080350672861), np.float64(1.4103969783687502), np.float64(-0.4913401213779053), np.float64(-0.976826798803461), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.26409961889011785), np.float64(-0.28175082027267523), np.float64(-0.7782514504048142), np.float64(2.1299114458009427), np.float64(2.601407331292083), np.float64(2.5740939114970187)]"
S1143,3.9,76.1,62.0,6.9,2.3,2.47,0,High School,1.43,32.4,Fail,F,High Risk,0,0,3,0,12.65,10.5,0.55,2.97,-1.6910448621306022,-0.27648661702374727,-0.2467907895463851,-0.10319977890503014,-0.22103354721527285,-0.43083898436968915,-1.1751393027860062,-1.1837123327881494,0.6911117934202232,0.7645580159975554,-0.032254208042501335,-1.6090786833789925,-1.8816425303080968,-1.3362049991972378,"[np.float64(-1.6910448621306022), np.float64(-0.27648661702374727), np.float64(-0.2467907895463851), np.float64(-0.10319977890503014), np.float64(-0.22103354721527285), np.float64(-0.43083898436968915), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(0.6911117934202232), np.float64(0.7645580159975554), np.float64(-0.032254208042501335), np.float64(-1.6090786833789925), np.float64(-1.8816425303080968), np.float64(-1.3362049991972378)]"
S1144,21.8,57.5,67.5,7.7,2.7,2.56,1,PhD,2.17,52.9,Pass,D,Medium Risk,3,1,2,2,2.96,2.4,1.15,12.54,0.17959732581533466,-1.6673132661946006,0.038163096859358876,0.4471990419217991,-0.0665726476937684,-0.3079917261220908,0.8509629433967631,2.1351072918515213,-0.24007518699096442,-0.21863242179697684,0.781560965443658,-0.4214870625276159,-0.04879341562073081,0.4531058862766965,"[np.float64(0.17959732581533466), np.float64(-1.6673132661946006), np.float64(0.038163096859358876), np.float64(0.4471990419217991), np.float64(-0.0665726476937684), np.float64(-0.3079917261220908), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(-0.24007518699096442), np.float64(-0.21863242179697684), np.float64(0.781560965443658), np.float64(-0.4214870625276159), np.float64(-0.04879341562073081), np.float64(0.4531058862766965)]"
S1145,22.6,76.3,61.5,5.4,0.0,3.58,1,Master,2.6,61.9,Pass,D,Low Risk,2,1,2,1,2.61,1.62,0.0,17.24,0.2632014459469967,-0.26153149176384544,-0.27269568831054364,-1.1351975679553352,-1.1091837194639227,1.0842772006840262,0.8509629433967631,1.0288340836382979,-0.27370939164977925,-0.3133100195105244,-0.7782514504048142,0.16176065095216147,1.0162405294003067,1.2386570067286675,"[np.float64(0.2632014459469967), np.float64(-0.26153149176384544), np.float64(-0.27269568831054364), np.float64(-1.1351975679553352), np.float64(-1.1091837194639227), np.float64(1.0842772006840262), np.float64(0.8509629433967631), np.float64(1.0288340836382979), np.float64(-0.27370939164977925), np.float64(-0.3133100195105244), np.float64(-0.7782514504048142), np.float64(0.16176065095216147), np.float64(1.0162405294003067), np.float64(1.2386570067286675)]"
S1146,27.8,75.9,65.3,7.6,1.9,3.53,1,Bachelor,2.56,49.6,Fail,F,Medium Risk,1,0,3,2,2.27,1.87,0.46,21.1,0.8066282268027994,-0.2914417422836481,-0.07581845770293885,0.3783991893184451,-0.3754944467367771,1.0160287238798043,0.8509629433967631,-0.07743912457492572,-0.3063826190326279,-0.2829646356279771,-0.1543264840654253,0.6407683475547025,0.9171676042820706,0.16507047544430734,"[np.float64(0.8066282268027994), np.float64(-0.2914417422836481), np.float64(-0.07581845770293885), np.float64(0.3783991893184451), np.float64(-0.3754944467367771), np.float64(1.0160287238798043), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.3063826190326279), np.float64(-0.2829646356279771), np.float64(-0.1543264840654253), np.float64(0.6407683475547025), np.float64(0.9171676042820706), np.float64(0.16507047544430734)]"
S1147,7.6,42.925,43.1,6.7,9.15,1.8,0,Master,1.1,27.5,Fail,F,High Risk,2,0,3,0,5.01,5.65,5.22,3.26,-1.3043758065216655,-2.7571680195099337,-1.225995962831578,-0.2407994841117376,2.424109357090489,-1.3453685735462564,-1.1751393027860062,1.0288340836382979,-0.04307484541790618,0.175857568676138,6.301940558924773,-1.5730910585047084,-2.6989941625335434,-1.7638939425544218,"[np.float64(-1.3043758065216655), np.float64(-2.7571680195099337), np.float64(-1.225995962831578), np.float64(-0.2407994841117376), np.float64(2.424109357090489), np.float64(-1.3453685735462564), np.float64(-1.1751393027860062), np.float64(1.0288340836382979), np.float64(-0.04307484541790618), np.float64(0.175857568676138), np.float64(6.301940558924773), np.float64(-1.5730910585047084), np.float64(-2.6989941625335434), np.float64(-1.7638939425544218)]"
S1148,6.8,79.2,36.2,8.5,2.2,2.84,1,High School,1.6,25.2,Fail,F,High Risk,0,0,3,0,4.64,7.93,0.46,5.39,-1.3879799266533273,-0.04468217549527103,-1.5834835657769657,0.9975978627486284,-0.2596487720956488,0.07419974398154887,0.8509629433967631,-1.1837123327881494,-0.07863100462865329,0.45260746968496923,-0.1543264840654253,-1.3087681585660007,-1.4605825985555936,-1.9646458955588144,"[np.float64(-1.3879799266533273), np.float64(-0.04468217549527103), np.float64(-1.5834835657769657), np.float64(0.9975978627486284), np.float64(-0.2596487720956488), np.float64(0.07419974398154887), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.07863100462865329), np.float64(0.45260746968496923), np.float64(-0.1543264840654253), np.float64(-1.3087681585660007), np.float64(-1.4605825985555936), np.float64(-1.9646458955588144)]"
S1149,25.2,76.5,96.9,8.8,3.4,2.23,1,Bachelor,2.83,65.3,Pass,C,Low Risk,1,1,1,1,3.7,2.38,0.8,19.28,0.5349148363748979,-0.24657636650394357,1.5613711441918816,1.2039974205586899,0.20373392646886404,-0.7584316730299523,0.8509629433967631,-0.07743912457492572,-0.1689628685694702,-0.22106005250758062,0.3068354475767318,0.4149149776540227,1.5859098488301637,1.5354207633438566,"[np.float64(0.5349148363748979), np.float64(-0.24657636650394357), np.float64(1.5613711441918816), np.float64(1.2039974205586899), np.float64(0.20373392646886404), np.float64(-0.7584316730299523), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.1689628685694702), np.float64(-0.22106005250758062), np.float64(0.3068354475767318), np.float64(0.4149149776540227), np.float64(1.5859098488301637), np.float64(1.5354207633438566)]"
S1150,23.0,90.4,48.1,10.9,1.1,1.79,0,Bachelor,1.85,53.5,Pass,D,Medium Risk,1,1,2,2,2.0,3.22,0.11,20.79,0.30500350601282755,0.7928048390592217,-0.9669469751899925,2.6487943252291166,-0.6844162457797857,-1.3590182689071006,-1.1751393027860062,-0.07743912457492572,-0.33232900548371364,-0.1190995626622217,-0.6290520019323518,0.6022988175166744,-0.8413768165666184,0.5054759609734947,"[np.float64(0.30500350601282755), np.float64(0.7928048390592217), np.float64(-0.9669469751899925), np.float64(2.6487943252291166), np.float64(-0.6844162457797857), np.float64(-1.3590182689071006), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.33232900548371364), np.float64(-0.1190995626622217), np.float64(-0.6290520019323518), np.float64(0.6022988175166744), np.float64(-0.8413768165666184), np.float64(0.5054759609734947)]"
S1151,22.5,100.0,45.2,7.9,4.5,2.63,0,Master,1.99,51.8,Pass,D,Medium Risk,2,1,2,2,1.92,2.38,0.0,22.5,0.2527509309305388,1.5106508515345007,-1.117195388022112,0.5847987471285065,0.6285014001530009,-0.21244385859618103,-1.1751393027860062,1.0288340836382979,-0.34001682369144276,-0.22106005250758062,-0.7782514504048142,0.8145017090167637,-0.49462157865279266,0.35709408266589987,"[np.float64(0.2527509309305388), np.float64(1.5106508515345007), np.float64(-1.117195388022112), np.float64(0.5847987471285065), np.float64(0.6285014001530009), np.float64(-0.21244385859618103), np.float64(-1.1751393027860062), np.float64(1.0288340836382979), np.float64(-0.34001682369144276), np.float64(-0.22106005250758062), np.float64(-0.7782514504048142), np.float64(0.8145017090167637), np.float64(-0.49462157865279266), np.float64(0.35709408266589987)]"
S1152,23.5,96.9,21.9,7.5,4.4,2.55,0,Master,1.94,36.7,Fail,F,High Risk,2,0,3,0,0.89,2.17,0.14,22.77,0.35725608109511625,1.2788464100060255,-2.3243636704319,0.30959933671509166,0.589886175272625,-0.3216414214829354,-1.1751393027860062,1.0288340836382979,-0.438997483115955,-0.24655017496892034,-0.5883612432580437,0.8480074287273041,-0.6184627350505878,-0.9608861305368511,"[np.float64(0.35725608109511625), np.float64(1.2788464100060255), np.float64(-2.3243636704319), np.float64(0.30959933671509166), np.float64(0.589886175272625), np.float64(-0.3216414214829354), np.float64(-1.1751393027860062), np.float64(1.0288340836382979), np.float64(-0.438997483115955), np.float64(-0.24655017496892034), np.float64(-0.5883612432580437), np.float64(0.8480074287273041), np.float64(-0.6184627350505878), np.float64(-0.9608861305368511)]"
S1153,13.2,76.0,52.2,7.3,2.2,4.0,1,High School,2.43,27.3,Fail,F,High Risk,0,0,3,0,3.68,3.68,0.53,10.03,-0.7191469656000317,-0.2839641796536977,-0.7545268053238924,0.17199963150838418,-0.2596487720956488,1.6575644058394858,0.8509629433967631,-1.1837123327881494,-0.17088482312140246,-0.06326405631833469,-0.05938138049204001,-0.7329661605774545,0.5951805976478038,-1.7813506341200211,"[np.float64(-0.7191469656000317), np.float64(-0.2839641796536977), np.float64(-0.7545268053238924), np.float64(0.17199963150838418), np.float64(-0.2596487720956488), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.17088482312140246), np.float64(-0.06326405631833469), np.float64(-0.05938138049204001), np.float64(-0.7329661605774545), np.float64(0.5951805976478038), np.float64(-1.7813506341200211)]"
S1154,22.3,63.4,38.5,6.5,9.15,3.15,1,PhD,1.88,37.3,Fail,F,High Risk,3,0,3,0,1.65,1.98,3.35,14.14,0.2318499008976234,-1.226137071027502,-1.4643210314618367,-0.3783991893184451,2.424109357090489,0.49734030016772174,0.8509629433967631,2.1351072918515213,-0.3659632101425285,-0.2696126667196563,3.7655499348929102,-0.22293464942811703,-0.7670721227279419,-0.9085160558400536,"[np.float64(0.2318499008976234), np.float64(-1.226137071027502), np.float64(-1.4643210314618367), np.float64(-0.3783991893184451), np.float64(2.424109357090489), np.float64(0.49734030016772174), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(-0.3659632101425285), np.float64(-0.2696126667196563), np.float64(3.7655499348929102), np.float64(-0.22293464942811703), np.float64(-0.7670721227279419), np.float64(-0.9085160558400536)]"
S1155,22.9,100.0,97.8,7.5,0.4,1.7,0,High School,2.36,47.3,Fail,F,Medium Risk,0,0,3,2,4.09,2.22,0.0,22.9,0.2945529909963696,1.5106508515345007,1.6079999619673664,0.30959933671509166,-0.9547228199424184,-1.4818655271546992,-1.1751393027860062,-1.1837123327881494,-0.13148475480679087,-0.24048109819241087,-0.7782514504048142,0.8641398122916382,0.42180297869089006,-0.035681477560085655,"[np.float64(0.2945529909963696), np.float64(1.5106508515345007), np.float64(1.6079999619673664), np.float64(0.30959933671509166), np.float64(-0.9547228199424184), np.float64(-1.4818655271546992), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.13148475480679087), np.float64(-0.24048109819241087), np.float64(-0.7782514504048142), np.float64(0.8641398122916382), np.float64(0.42180297869089006), np.float64(-0.035681477560085655)]"
S1156,12.9,80.9,85.2,6.6,0.1,2.35,1,Master,2.11,47.9,Fail,F,Medium Risk,2,0,3,2,6.13,3.4,0.02,10.44,-0.7504985106494049,0.08243638921389324,0.9551965131105714,-0.30959933671509166,-1.0705684945835465,-0.5946353286998207,0.8509629433967631,1.0288340836382979,0.06455460949030127,-0.09725088626678768,-0.7511242779552756,-0.682087104720708,-0.19740280329808496,0.016688597136712544,"[np.float64(-0.7504985106494049), np.float64(0.08243638921389324), np.float64(0.9551965131105714), np.float64(-0.30959933671509166), np.float64(-1.0705684945835465), np.float64(-0.5946353286998207), np.float64(0.8509629433967631), np.float64(1.0288340836382979), np.float64(0.06455460949030127), np.float64(-0.09725088626678768), np.float64(-0.7511242779552756), np.float64(-0.682087104720708), np.float64(-0.19740280329808496), np.float64(0.016688597136712544)]"
S1157,38.7,80.2,51.2,7.3,4.4,3.62,0,PhD,2.35,62.1,Pass,D,Low Risk,3,1,2,1,1.29,1.3,0.87,31.04,1.945734363596694,0.030093450804237233,-0.8063366028522094,0.17199963150838418,0.589886175272625,1.1388759821274033,-1.1751393027860062,2.1351072918515213,-0.4005583920773094,-0.35215211088018494,0.401780551150117,1.874275213935338,0.3970347474113316,1.2561136982942671,"[np.float64(1.945734363596694), np.float64(0.030093450804237233), np.float64(-0.8063366028522094), np.float64(0.17199963150838418), np.float64(0.589886175272625), np.float64(1.1388759821274033), np.float64(-1.1751393027860062), np.float64(2.1351072918515213), np.float64(-0.4005583920773094), np.float64(-0.35215211088018494), np.float64(0.401780551150117), np.float64(1.874275213935338), np.float64(0.3970347474113316), np.float64(1.2561136982942671)]"
S1158,24.7,79.6,100.0,9.0,4.9,4.0,1,High School,2.51,61.1,Pass,D,Low Risk,0,1,2,1,3.89,2.48,1.0,19.66,0.48266226129260914,-0.014771924975468365,1.7219815165296641,1.3415971257653967,0.7829622996745054,1.6575644058394858,0.8509629433967631,-1.1837123327881494,-0.1507043003261136,-0.2089218989545617,0.5781071720721183,0.4620711757651535,0.7933264478842749,1.1688302404662705,"[np.float64(0.48266226129260914), np.float64(-0.014771924975468365), np.float64(1.7219815165296641), np.float64(1.3415971257653967), np.float64(0.7829622996745054), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.1507043003261136), np.float64(-0.2089218989545617), np.float64(0.5781071720721183), np.float64(0.4620711757651535), np.float64(0.7933264478842749), np.float64(1.1688302404662705)]"
S1159,8.1,83.0,84.6,5.5,0.4,1.53,0,Master,2.29,62.4,Pass,D,Low Risk,2,1,2,1,9.3,4.38,0.07,6.72,-1.2521232314393766,0.23946520444286015,0.9241106345935808,-1.0663977153519817,-0.9547228199424184,-1.713910348289052,-1.1751393027860062,1.0288340836382979,0.36918440597156704,0.021703018552797698,-0.6833063468314289,-1.1437214651770424,0.24842535973397747,1.282298735642666,"[np.float64(-1.2521232314393766), np.float64(0.23946520444286015), np.float64(0.9241106345935808), np.float64(-1.0663977153519817), np.float64(-0.9547228199424184), np.float64(-1.713910348289052), np.float64(-1.1751393027860062), np.float64(1.0288340836382979), np.float64(0.36918440597156704), np.float64(0.021703018552797698), np.float64(-0.6833063468314289), np.float64(-1.1437214651770424), np.float64(0.24842535973397747), np.float64(1.282298735642666)]"
S1160,26.6,77.8,58.5,8.7,0.9,1.3,1,High School,1.77,60.6,Pass,D,Low Risk,0,1,2,1,2.12,2.23,0.2,20.69,0.6812220466053066,-0.14936805231458303,-0.4281250808954949,1.1351975679553352,-0.7616466955405379,-2.0278533415884703,0.8509629433967631,-1.1837123327881494,-0.32079727817212,-0.239267282837109,-0.5069797259094277,0.5898892916979559,-1.0395226668030906,1.125188511552272,"[np.float64(0.6812220466053066), np.float64(-0.14936805231458303), np.float64(-0.4281250808954949), np.float64(1.1351975679553352), np.float64(-0.7616466955405379), np.float64(-2.0278533415884703), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.32079727817212), np.float64(-0.239267282837109), np.float64(-0.5069797259094277), np.float64(0.5898892916979559), np.float64(-1.0395226668030906), np.float64(1.125188511552272)]"
S1161,10.3,71.4,15.0,9.0,0.1,4.0,1,Bachelor,2.22,26.2,Fail,F,High Risk,1,0,3,0,1.33,5.73,0.03,7.35,-1.0222119010773063,-0.6279320606314353,-2.6818512733772883,1.3415971257653967,-1.0705684945835465,1.6575644058394858,0.8509629433967631,-0.07743912457492572,-0.39671448297344486,0.18556809151855314,-0.7375606917305063,-1.065541452519115,0.07504774077706486,-1.8773624377308178,"[np.float64(-1.0222119010773063), np.float64(-0.6279320606314353), np.float64(-2.6818512733772883), np.float64(1.3415971257653967), np.float64(-1.0705684945835465), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.39671448297344486), np.float64(0.18556809151855314), np.float64(-0.7375606917305063), np.float64(-1.065541452519115), np.float64(0.07504774077706486), np.float64(-1.8773624377308178)]"
